molregno,molecular_complexity,mean_standard_value
300106,5.39,200.0
300116,5.59,75.0
300145,5.07,30.0
300156,4.29,900.0
300157,2.94,4300.0
300184,3.07,920.0
300185,3.66,850.0
301294,3.0,5600.0
301302,1.52,7050.0
301328,1.64,8250.0
301346,3.09,8000.0
301347,1.2,8900.0
301353,2.55,1550.0
301372,2.62,1800.0
301373,1.22,4600.0
301374,1.32,12950.0
301380,2.7,6950.0
303190,4.98,465.0
303226,5.01,8180.0
303461,4.5,1.9
303462,3.76,4.8
303479,3.85,1.8
303543,1.31,1309.0
303549,2.28,10.6
303565,2.48,36.6
303566,2.19,3.1
303567,4.26,4.9
304193,5.98,6.918
304215,6.29,5.012
304228,6.22,5.012
304696,6.55,44630.0
305386,4.81,29700.0
306041,5.52,1050.0
306686,4.35,3360.0
307366,5.04,671.0
307470,5.01,640.0
307704,6.11,90.0
307902,5.04,60.0
307970,5.67,105.0
308002,5.58,86.0
308037,5.73,200.0
308100,5.91,180.0
309764,0.29,5210.0
311589,4.63,10000.0
312899,4.98,332.2
313088,5.16,185.0
313121,5.01,120.0
314123,4.06,3000.0
314193,4.16,3000.0
314231,3.29,10400.0
314347,3.44,4000.0
314465,6.14,120.0
314493,4.08,12500.0
316406,2.55,470.0
316572,5.67,100.0
316672,4.04,12600.0
316679,4.69,900.0
316718,4.76,1400.0
316793,3.85,1800.0
316827,3.92,1500.0
317014,4.92,1100.0
317153,4.03,1000.0
318265,4.73,13.3
318357,4.91,35.7
318390,3.5,4100.0
318472,5.78,10300.0
318533,5.93,4100.0
318661,5.98,6300.0
318751,5.69,330.0
318871,4.83,3000.0
318894,4.66,268.0
318926,4.55,2.3
318950,5.48,481.0
318955,4.89,30200.0
318995,4.6,10.0
319023,5.66,3700.0
319077,5.74,1200.0
319146,5.76,3200.0
319181,5.47,351.0
319238,4.84,227.0
320522,3.23,36000.0
320572,4.1,260.0
320990,1.38,22400.0
322216,5.06,10000.0
322257,6.19,6.026
322295,6.3,85.11
322320,6.29,51.29
322342,5.37,1760.0
322365,5.56,10000.0
322384,6.3,54.95
322403,4.91,9000.0
322437,5.08,9000.0
322480,6.61,3019.95
322507,6.65,3019.95
322528,5.09,2140.0
322562,6.3,5.012
322570,6.3,2691.53
322623,6.61,2754.23
322641,4.69,2740.0
322657,5.16,10000.0
322667,5.11,2100.0
322676,6.62,112.2
322898,6.07,1130.0
323005,6.66,100.0
323187,5.72,1.8
323303,4.87,1040.0
323519,5.01,3390.0
323628,4.62,9090.0
323664,6.17,970.0
323679,5.5,8890.0
325341,3.53,900.0
325774,3.12,2090.0
328719,6.05,4500.0
328733,2.75,1000.0
328734,3.88,4000.0
328742,1.21,45000.0
328745,2.45,94000.0
328747,2.81,63000.0
328748,3.89,3000.0
328749,3.52,31000.0
328754,3.12,6000.0
328755,4.21,7000.0
328759,5.82,8800.0
328766,6.08,1000.0
328768,3.36,37000.0
328776,6.28,1800.0
328777,6.33,4000.0
328788,2.3,40000.0
328789,2.42,36000.0
328795,2.95,25000.0
328796,2.02,61000.0
328802,2.24,54000.0
328803,2.52,15000.0
328804,3.05,19000.0
328810,2.64,10000.0
328811,3.73,50000.0
328814,5.38,78000.0
328818,2.21,72000.0
328819,2.52,65000.0
328826,3.05,35000.0
328827,2.67,71000.0
328828,1.23,62000.0
328832,2.68,26000.0
328833,2.81,19000.0
328834,2.7,9000.0
328839,3.61,77000.0
328840,2.6,6000.0
328911,6.0,2000.0
328917,6.03,5300.0
328918,5.9,54000.0
328939,3.99,51000.0
328940,5.66,3000.0
328947,5.88,1000.0
329150,3.53,6354.785
329169,3.88,3890.535
329238,3.63,4140.535
329244,3.69,20976.31
334086,4.02,1100.0
334151,4.49,900.0
334159,4.37,1700.0
334218,3.77,1300.0
334255,3.94,1600.0
334344,4.68,1000.0
334368,4.54,1600.0
334482,4.14,2900.0
334483,4.2,2300.0
334517,3.82,1900.0
334525,3.98,2200.0
335547,3.71,28000.0
335548,3.76,94500.0
335764,3.19,51000.0
335765,3.17,55000.0
335768,3.2,80000.0
339380,4.61,20000.0
339561,5.03,1.7
339744,4.04,8.0
339759,4.67,3760.0
339817,6.06,11020.0
339876,6.33,9130.0
339911,5.65,440.0
339912,5.19,940.0
339919,5.47,2600.0
339920,6.06,6000.0
339934,5.0,43290.0
339944,5.2,130.0
340052,4.43,20000.0
340053,5.51,2800.0
340054,4.87,13140.0
340074,5.85,23190.0
340105,5.46,20000.0
340137,5.26,20000.0
340138,4.78,3900.0
340145,5.62,2250.0
340164,5.91,39480.0
340171,5.14,9500.0
340172,5.27,11500.0
340186,5.69,16600.0
340187,5.79,20000.0
340264,5.44,9500.0
340490,5.4,14190.0
340539,4.93,16950.0
340626,4.74,10970.0
340858,5.0,9040.0
341071,5.55,16780.0
341079,6.35,9560.0
342892,4.32,40.4
344283,2.91,2050.0
344493,4.73,1.35
344494,4.76,1.25
344556,4.74,101.5
344564,4.58,2.1
344565,4.61,1.8
344596,4.68,1.25
344685,4.71,4.85
344880,4.71,1.3
345023,4.16,54900.0
345024,4.11,23800.0
345068,4.91,176.5
345091,5.1,15.0
345097,5.11,0.42
345191,2.92,15000.0
345367,4.53,18000.0
345484,5.82,3800.0
345487,1.79,8300.0
345490,5.87,1900.0
345706,5.82,2900.0
345707,5.87,2800.0
345908,5.58,60.0
346813,4.42,60.0
346943,4.45,300.0
346944,4.79,16300.0
346952,4.77,60.0
346955,4.34,15200.0
346962,4.49,8800.0
347815,5.46,124.0
347816,5.73,72.0
347825,5.8,42.0
347899,5.81,107.0
347950,5.48,164.0
348031,3.12,1000.0
348294,5.4,247.0
348295,5.41,541.0
348303,5.52,230.0
348304,5.52,92.0
348379,5.82,225.0
348381,5.14,298.0
348386,5.13,81.0
348448,4.45,8800.0
348468,4.1,40900.0
348476,4.01,19800.0
348850,4.66,14700.0
348851,4.66,9000.0
349015,3.9,36400.0
349016,3.84,49200.0
349770,4.82,140.0
350123,5.1,12000.0
352279,5.98,6000.0
352315,6.05,4500.0
352316,6.1,1100.0
352350,6.0,2000.0
352435,5.14,3900.0
352436,2.37,19000.0
352437,3.97,3400.0
352463,5.39,3500.0
352464,5.38,3700.0
352495,5.19,1100.0
352496,5.36,2200.0
352497,5.78,2800.0
352498,5.67,3200.0
352519,5.5,380.0
352520,2.24,20000.0
352536,5.25,4900.0
352537,5.24,2300.0
352538,5.4,1100.0
352574,5.44,3800.0
352575,5.42,360.0
352576,5.54,460.0
352608,5.18,900.0
352610,3.75,38000.0
352611,4.28,15000.0
352635,3.25,62000.0
352636,5.2,7500.0
352637,3.52,17000.0
352662,5.39,4400.0
352663,5.4,580.0
352668,5.92,900.0
352698,5.63,1200.0
352699,5.62,1900.0
352729,5.96,640.0
352730,3.38,650.0
353399,5.19,10.6
353667,6.13,2186.0
354241,4.43,53400.0
354988,6.49,7800.0
356088,5.93,43.2
356120,5.01,10000.0
356175,6.5,390.9
356178,6.51,260.5
356246,5.16,37000.0
356272,4.91,1000.0
356278,5.98,8.5
356310,4.12,6650.0
356319,6.08,112.8
356368,4.85,1000.0
356408,5.31,15000.0
356524,6.05,27.7
356525,6.51,395.7
356563,5.82,204.7
356606,5.74,54.8
356607,5.27,318.0
360237,4.77,63.0
361545,3.22,1215.0
361570,3.36,815.0
363708,4.57,88.6
364057,4.87,280.0
364058,5.22,560.0
364066,5.26,640.0
364067,5.0,5430.0
364074,5.5,3370.0
364075,5.6,4360.0
364082,5.1,5500.0
364083,5.55,2720.0
364091,5.64,4980.0
364101,5.51,370.0
364109,5.4,410.0
364117,5.09,980.0
364133,5.74,250.0
364143,5.47,530.0
364158,4.98,1190.0
364159,5.04,3950.0
364160,5.82,460.0
364161,4.72,1260.0
364168,4.48,13130.0
364178,5.04,1400.0
364187,5.18,8760.0
364188,5.3,13000.0
364231,4.46,346.75
364310,5.08,80.0
364311,5.21,150.0
364317,5.39,1000.0
364318,5.72,510.0
364325,5.65,190.0
364326,5.66,500.0
364597,7.08,2100.0
364603,7.03,100.0
364621,7.43,1250.0
364628,4.53,6700.0
364746,2.23,4200.0
365611,4.83,1800.0
365612,4.68,4000.0
365629,3.93,5000.0
366012,4.14,2144.0
366017,5.41,980.0
366024,4.28,1678.0
366025,4.27,2917.0
366026,5.48,4070.0
366031,5.57,3271.0
366038,5.82,13.0
366039,5.95,291.0
366046,4.22,1650.0
366047,5.46,1040.0
366053,5.55,138.0
366054,4.38,2327.0
366060,4.4,1810.0
366061,5.49,13.5
366067,5.6,6154.0
366068,5.13,429.0
366104,4.46,1812.0
366105,5.58,271.0
366188,5.84,1031.0
366189,5.98,2193.0
366190,5.66,7153.0
366191,5.24,1510.0
366196,4.33,2647.0
366197,5.49,1980.0
366198,5.88,1272.0
366199,5.97,3074.0
366203,5.6,3031.0
366204,4.48,1286.0
366889,3.33,2300.0
367181,4.64,790.0
367718,3.94,2850.0
367719,4.18,6100.0
367724,4.04,5250.0
367734,3.88,3150.0
367735,3.99,3350.0
367745,3.95,5100.0
367754,3.94,4400.0
367772,4.62,3100.0
367775,3.59,9550.0
367781,4.36,5000.0
367782,4.43,6300.0
367786,3.96,4700.0
367817,4.01,8700.0
368171,4.75,900.0
369373,4.37,99.8
369374,4.5,136.9
369389,6.01,188.7
369398,3.67,110.5
369402,5.28,2232.0
369403,5.37,686.0
369404,5.49,1200.0
369405,5.21,609.0
369406,5.39,609.0
369408,5.77,1.8
369413,5.24,693.0
369414,5.36,539.0
369417,5.66,2472.0
369418,5.6,7152.0
369419,5.53,3658.0
369420,6.1,340.0
369421,6.04,751.0
369422,6.04,566.0
369423,6.04,885.0
369424,5.65,859.0
369425,6.1,725.0
369426,5.86,623.0
369432,5.62,677.0
369433,5.39,617.0
369437,5.62,698.0
369438,5.34,207.0
369442,5.13,411.0
369443,5.35,453.0
369452,5.13,458.0
369456,5.18,2442.0
369457,5.14,465.0
369462,5.17,825.0
369463,5.13,457.0
369467,5.63,739.0
369468,5.14,630.0
369473,5.41,550.0
369474,5.39,560.0
369480,5.5,376.0
369481,5.4,639.0
369487,5.68,605.0
369488,4.81,550.0
369496,5.21,1726.0
369497,5.03,628.0
369502,5.79,1278.0
369503,5.85,790.0
369504,5.24,273.0
369505,5.12,1757.0
369511,5.21,583.0
369512,5.15,431.0
371585,4.43,97700.0
372417,5.65,1.6
372805,7.23,12589.25
373970,6.6,699.11
374052,5.67,10000.0
374673,3.65,36200.0
374719,3.96,43820.0
374993,6.98,4900.0
375114,4.16,8900.0
375163,4.65,18000.0
375449,5.42,1070.0
375465,6.01,3750.0
375466,5.99,250.0
375473,6.0,440.0
375479,6.07,1070.0
375480,6.09,270.0
375481,6.82,77.0
375486,6.14,110.0
375487,6.18,380.0
375818,4.04,4000.0
376126,4.73,42000.0
376431,3.88,11300.0
376432,4.04,86000.0
376441,4.24,9700.0
376464,4.35,7400.0
377322,2.94,28800.0
377347,2.63,15710.0
377711,5.26,10.6
377712,5.33,51.2
377716,5.45,25.9
377717,5.15,18.7
377723,5.12,3.5
377724,5.46,2.1
377743,5.17,7.1
377744,5.15,2.6
377745,5.0,2.5
377750,5.28,34.7
377751,5.35,77.0
377756,5.15,3.5
377757,5.15,11.6
377763,5.45,30.4
377764,5.17,14.1
377771,5.16,8.9
377772,5.61,19.5
377785,5.33,29.7
377786,4.95,9.2
377792,5.26,43.1
377793,5.32,227.2
377799,5.45,334.3
377800,5.15,16.3
377807,4.96,22.6
377815,5.13,19.2
377816,5.47,104.5
377821,5.25,6.6
377822,5.31,4.1
377823,5.18,30.6
377824,5.17,17.4
377829,5.47,14.9
377830,5.17,7.9
377831,5.31,21.1
377832,5.68,93.2
377837,5.14,6.0
377838,5.47,14.9
377839,5.64,11.4
377843,5.17,55.5
377844,5.15,66.3
377855,5.34,6.1
377856,4.97,57.8
378175,3.83,10500.0
378176,3.33,5800.0
378236,5.13,110.0
378394,4.46,750.0
380413,6.72,1400.0
380414,6.49,21000.0
380415,6.12,10700.0
381040,4.01,10300.0
381602,4.55,3300.0
383298,6.5,8900.0
383299,6.53,1700.0
383300,6.62,1900.0
383301,6.72,2800.0
383303,6.73,10000.0
383304,6.27,1800.0
383305,6.09,26000.0
383306,6.65,19000.0
383308,6.59,4300.0
383310,6.61,3900.0
383311,6.66,2800.0
383312,6.02,13000.0
383313,6.13,14000.0
383749,4.49,42.2
383805,6.88,6800.0
385508,5.22,3.6
385511,5.3,23.0
385516,5.62,107.0
385519,5.99,134.0
385521,6.11,160.0
385526,6.09,154.0
385530,6.16,42.7
386380,2.68,310.0
386381,2.82,4350.0
386382,3.57,1800.0
386383,5.32,68.7
386384,4.26,93.0
386386,5.67,135.0
386387,4.75,9.6
386389,4.24,12.0
386390,4.33,7100.0
386660,6.12,4800.0
386661,5.5,7800.0
386663,5.86,1700.0
386665,5.8,600.0
386666,5.61,8600.0
386667,5.81,6700.0
386668,5.35,3800.0
387942,2.1,28100.0
387943,3.12,12500.0
387944,2.44,20200.0
387945,2.95,12500.0
387946,2.57,8400.0
387947,3.07,31100.0
387948,3.33,700.0
387950,2.25,12700.0
387951,2.58,15200.0
387953,3.14,7700.0
387954,3.12,3400.0
387955,3.28,1200.0
387959,0.36,23800.0
387962,3.15,43700.0
388672,4.9,38.0
388673,4.9,25.0
388677,4.38,46.0
388678,4.29,35.0
388719,2.87,15000.0
388732,2.64,9000.0
389336,6.72,100.295
389670,5.67,10000.0
389671,6.05,9700.0
389674,5.72,2100.0
389675,6.04,9400.0
389681,5.51,10000.0
389682,5.88,9600.0
389685,5.62,1200.0
389686,5.95,8800.0
389692,6.05,9600.0
389693,6.2,10000.0
389718,4.08,7820.0
391386,4.84,8.9
391389,4.37,18.0
391907,4.33,17800.0
393527,1.63,61600.0
393528,1.82,90900.0
393529,2.71,67600.0
393531,2.01,55500.0
393533,3.0,21600.0
393538,1.81,73400.0
393539,1.95,78400.0
393540,3.66,55600.0
393541,3.8,67100.0
393542,4.4,49400.0
393543,4.49,5300.0
393544,4.55,11100.0
393545,5.12,10800.0
395201,1.96,6000.0
396863,6.26,28000.0
396870,6.48,40000.0
397168,4.65,2.8
398458,7.4,550.0
398947,0.74,39000.0
398948,1.24,33000.0
398949,1.69,31000.0
398950,1.94,1800.0
400144,2.35,10300.0
400463,5.27,6200.0
400944,3.57,65.0
400946,3.75,77.0
400947,3.89,110.0
400948,3.88,57.0
400950,4.01,72.0
400951,4.11,100.0
400952,3.96,33.0
400954,4.39,21.0
400955,4.39,45.0
400956,4.78,58.0
400958,4.43,47.0
400959,4.83,55.0
402004,5.4,196.0
402005,5.37,1902.0
402574,7.17,45.0
402575,6.99,602.0
402576,6.43,190.0
402577,5.5,2420.0
402598,7.55,960.0
402780,6.33,798.0
403185,5.28,420.0
403186,5.57,990.0
403187,5.6,7930.0
403191,6.14,340.0
403192,6.45,390.0
403193,6.46,550.0
403194,5.65,690.0
403195,6.0,630.0
403196,6.04,450.0
403200,5.45,2720.0
403201,5.82,200.0
403205,5.64,520.0
403206,6.08,370.0
403211,5.61,710.0
403214,6.07,700.0
403703,5.91,6439.5
403907,2.82,89320.0
403914,2.61,98900.0
403941,3.62,19575.0
403945,5.7,13675.0
403979,6.76,344.5
404050,6.74,38.5
404054,6.83,1832.5
404309,2.9,2.0
404322,3.51,1650.0
404325,5.11,1800.0
404333,3.24,3.8
404335,3.52,3.0
404337,3.68,2.2
404338,3.27,4.0
404688,5.83,26900.0
404691,6.12,18900.0
405357,5.47,8100.0
405358,4.68,10500.0
405359,5.73,3700.0
405361,5.57,6500.0
405362,4.71,6600.0
405585,5.46,68.0
405586,5.68,918.0
405587,5.62,2120.0
405588,5.67,102.0
405589,5.61,34.0
405591,5.61,22.0
405592,5.75,3.0
405593,5.69,11.0
405595,5.51,2.0
405596,5.8,6.0
405597,5.69,46.0
405599,5.48,4.0
405601,5.76,5.0
405602,5.68,34.0
405603,5.52,41.0
405606,5.74,9.0
405609,5.71,4.0
405610,5.52,37.0
405612,5.76,36.0
405614,5.71,353.0
405615,5.6,32.0
405617,5.69,10.0
405619,5.77,26.0
405620,5.6,58.0
405621,5.89,76.0
405622,5.76,164.0
405623,5.62,67.0
405624,5.89,20.0
405625,5.74,67.0
405626,5.98,66.0
405627,6.18,133.0
405628,6.02,110.0
405629,5.62,57.0
405630,5.93,18.0
405631,5.74,133.0
405632,5.67,364.0
405633,5.76,279.0
405635,5.82,296.0
405637,5.93,287.0
405638,5.96,219.0
407117,5.64,12660.0
407539,5.64,29500.0
408781,6.37,60000.0
408784,6.2,22000.0
408793,6.25,56000.0
409518,4.19,1000.0
409519,4.22,17000.0
409521,4.33,9000.0
409603,3.77,8100.0
409604,4.19,25100.0
411448,4.98,2000.0
413168,3.63,23000.0
413510,1.74,49666.666666666664
413596,4.2,2200.0
413598,3.95,1200.0
413601,3.83,3300.0
413620,4.21,1800.0
414306,3.51,8200.0
415416,4.23,4200.0
415672,0.45,10000.0
418410,4.93,6562.0
418427,3.91,870.0
418715,2.69,13000.0
418845,5.89,80000.0
418915,4.36,28500.0
418916,4.49,31700.0
419330,1.18,1840.0
419331,3.92,6680.0
419443,5.39,10000.0
419510,2.24,19000.0
419513,2.24,1400.0
419514,3.17,2200.0
419598,5.32,39000.0
419625,3.38,24600.0
419744,6.2,2990.0
419745,6.3,470.0
419746,6.26,390.0
419747,6.41,430.0
419748,6.36,4400.0
419751,6.54,520.0
420055,6.63,3300.0
420056,6.67,8100.0
420057,6.73,12000.0
420208,5.74,1600.0
420209,5.37,5800.0
420210,5.67,3800.0
420319,5.76,10540.0
420323,5.97,11030.0
420324,6.27,11910.0
420325,6.27,10060.0
420346,5.28,4700.0
420347,5.5,18000.0
420349,5.63,9400.0
420380,5.6,14570.0
420398,2.69,26000.0
420402,4.64,31000.0
421157,6.32,34000.0
421338,6.91,5900.0
421340,6.74,4000.0
421341,6.9,6000.0
421342,6.92,5800.0
421449,4.97,130.0
421451,5.43,1300.0
421462,5.2,900.0
421547,4.23,10300.0
422851,3.53,51.85
422855,3.72,68.25
422860,4.25,52.35
422865,3.97,99.65
422906,4.36,93.5
422916,3.9,43.4
422920,4.31,42.8
422922,4.37,116.18
422928,3.2,117.5
422930,3.99,689.3
424840,4.66,27800.0
424967,4.76,55000.0
424971,5.37,40000.0
425087,7.64,950.0
425320,4.13,480.0
425466,5.02,97000.0
425492,4.06,57000.0
425494,6.32,6000.0
426612,5.97,270.0
428867,4.8,951.9
429329,6.48,710.115
429330,7.54,16.0
429531,5.84,5.2
429713,5.62,4.7
429757,5.36,131.07
429759,5.73,60.57
429802,4.73,29.13
429803,4.69,86.37
429808,3.41,417.6766666666667
429815,3.85,3180.0
429846,4.53,27.75
429972,5.61,5.87
429987,5.68,258.0
430002,5.4,10.18
430065,4.76,2100.0
430066,4.53,290.0
430073,4.19,1259.0
430121,3.85,11600.0
430230,5.97,340.0
430296,6.07,230.0
430297,6.0,240.0
430320,5.98,440.0
430348,6.07,280.0
430368,6.75,20.73
430369,6.89,16.73
430397,6.92,22.73
430400,6.08,14.35
430403,5.63,3.52
430411,2.82,12589.25
430424,7.07,200.0
430481,4.39,148.0
430524,6.19,4480.0
430587,6.78,1100.0
430749,1.96,360.0
430785,1.73,4900.0
430819,1.84,980.0
431109,4.28,51.0
431267,1.91,240.0
432085,2.38,2100.0
432331,5.46,2300.0
432388,5.49,4005.0
432389,5.83,23580.0
432418,6.07,880.0
432419,5.92,4725.0
432457,5.58,8790.0
432762,5.59,201.7
432878,4.53,8130.0
432880,5.12,2425.0
432914,5.69,5605.0
433116,5.3,4900.0
433148,5.89,3249.0
433151,5.61,63.0
433187,5.6,27.0
433188,5.87,880.0
433220,5.87,614.0
433224,5.61,23.0
433258,5.53,92.0
433259,5.78,181.0
433261,5.41,85.0
435124,4.28,3700.0
436933,5.43,2420.0
437282,3.57,16720.0
437339,3.27,16720.0
437341,3.46,2625.0
437345,2.93,7870.0
437638,5.56,2630.0
437962,5.07,0.4
438050,3.16,62400.0
438054,5.16,5.7
438104,5.0,2.5
438106,5.14,1.5
438108,5.12,1.1
438112,5.15,65.4
438157,5.07,0.6
438162,5.02,0.6
438208,5.0,1.3
438213,4.97,0.4
438251,4.54,38500.0
438254,4.96,0.3
438386,4.99,1.3
439942,2.31,17100.0
439943,5.01,11.5
439944,2.82,14800.0
439945,1.77,12200.0
439946,5.48,12.3
439959,7.08,46040.0
439977,2.39,950.0
439978,2.85,5300.0
439979,5.03,15.2
440017,2.95,7900.0
440018,3.39,12000.0
440027,4.89,16.0
440063,2.04,9000.0
440064,1.73,1300.0
440065,4.41,19.0
440066,2.4,5700.0
440092,7.11,8060.0
440131,7.1,21120.0
440180,6.54,320.0
440196,2.54,15000.0
440298,7.16,1010.0
440329,6.77,18770.0
440356,6.77,1000.0
440398,6.78,41810.0
440411,3.31,7900.0
440412,3.62,5700.0
440413,3.45,1700.0
440445,2.98,3800.0
440447,3.63,549.0
440464,7.13,6500.0
440482,3.24,1600.0
440484,5.05,18.6
440516,4.68,8.8
440524,6.4,77.0
440533,7.08,20270.0
441021,4.49,8834.0
441226,6.22,32.0
441362,4.24,760.0
441364,4.1,598.5
441453,6.75,56600.0
441455,6.87,23100.0
441611,6.75,18100.0
441696,4.58,4287.0
441703,7.12,59600.0
441747,4.66,3701.0
441754,6.93,9100.0
441756,7.06,9200.0
441801,6.93,55400.0
441984,6.12,40900.0
442077,6.19,93600.0
442179,6.11,59500.0
442509,6.03,28300.0
442547,4.96,34000.0
442561,4.62,24100.0
442562,5.03,5080.0
442573,4.83,32600.0
442612,6.99,9000.0
442636,4.22,15930.0
442662,5.3,820.0
442987,3.62,800.0
442998,6.55,220.0
443003,6.83,359.0
443254,3.2,36000.0
443275,3.24,45000.0
443276,3.45,38000.0
443277,6.36,67000.0
443278,6.34,80000.0
443279,3.0,42000.0
443292,6.52,28000.0
443293,5.86,35000.0
443294,5.8,21000.0
443312,5.88,43000.0
443313,5.75,36000.0
443314,6.6,29000.0
443327,4.43,64000.0
443329,3.11,34000.0
443357,4.24,62000.0
443358,3.09,24000.0
443361,4.15,17000.0
443418,6.71,2950.0
443435,4.71,28800.0
443543,4.44,30.0
443693,6.7,1000.0
443795,6.25,4400.0
443901,6.43,1390.0
443902,6.32,2920.0
443906,5.19,4700.0
444039,7.44,2800.0
444333,4.35,48500.0
444383,6.62,48000.0
444552,4.98,7300.0
444672,3.41,12500.0
444728,7.04,93110.0
444736,7.13,1.0
444773,5.63,8500.0
445048,0.82,66000.0
445452,3.09,20500.0
445724,4.62,30000.0
445959,1.67,316.23
446555,5.03,2720.0
446651,5.63,3440.0
447387,6.09,480.0
447399,6.1,635.0
447894,6.41,10000.0
448004,4.94,36650.0
448088,6.01,35850.0
448988,5.62,6300.0
448989,6.18,10000.0
448990,5.75,12000.0
449060,5.35,6700.0
449061,5.54,8000.0
449062,5.55,7900.0
449063,5.54,5500.0
449064,5.75,3300.0
449602,3.26,8600.0
449603,3.14,4700.0
450001,4.72,11700.0
451201,5.26,47300.0
452027,3.36,85000.0
452028,3.55,65000.0
452029,2.19,80000.0
452030,2.44,85000.0
452031,2.41,50000.0
452032,2.87,35000.0
452033,3.09,25000.0
452034,3.03,50000.0
452064,5.93,24260.0
452103,2.89,23000.0
452104,3.08,50000.0
452105,3.17,29000.0
452106,3.35,35000.0
452107,2.69,31000.0
452108,3.98,21500.0
452109,3.26,10000.0
452117,4.79,65900.0
452159,3.36,8000.0
452171,4.92,42100.0
452173,5.49,8100.0
452306,4.38,3400.0
452416,4.16,3.8
454251,2.73,7500.0
454569,4.9,50.0
454638,4.6,2770.0
454639,4.75,2290.0
454641,4.66,3020.0
454642,5.89,31.4
454643,5.95,181.1
454644,5.92,18.8
454645,6.1,16.6
454741,6.16,58.6
454901,5.92,285.6
454902,6.02,107.5
454904,6.29,151.1
454905,6.3,50.6
454973,4.57,5780.0
454974,4.64,4210.0
454977,5.05,1700.0
455057,4.88,1665.0
455059,5.96,6.6
455122,4.95,2440.0
455124,5.32,2030.0
455127,6.06,7.9
455204,4.72,3220.0
455275,4.62,1180.0
455278,5.12,17300.0
455618,3.97,2350.0
455626,1.36,12600.0
455628,1.81,9200.0
455630,2.76,7200.0
455699,4.19,3460.0
455763,4.76,6540.0
455765,4.93,2150.0
455766,4.97,3160.0
455767,4.32,3910.0
455768,6.03,10.2
455843,4.67,5830.0
455848,4.38,3140.0
455849,6.15,14.5
455850,6.38,44.0
455851,6.06,36.0
455892,5.32,8900.0
455895,4.24,20400.0
455896,3.87,8000.0
456057,7.41,24500.0
456579,1.1,4950.0
456580,3.2,21000.0
456640,3.46,12200.0
456642,4.31,6900.0
456643,2.65,1450.0
456743,6.18,10850.0
456744,4.67,15900.0
456885,4.02,300.0
456972,3.79,22500.0
456974,2.94,28000.0
458333,3.59,3587.0
458337,6.12,23800.0
459339,6.03,35000.0
460824,2.94,88000.0
461663,6.38,84000.0
461750,4.61,22300.0
461751,5.26,5780.0
461752,4.59,37000.0
461754,4.62,3080.0
461768,5.23,34800.0
461769,5.49,5990.0
461813,5.34,16200.0
462507,5.48,1300.0
462900,3.47,9600.0
462995,4.85,54000.0
463007,4.87,54000.0
463387,4.9,84100.0
463389,4.41,80900.0
463405,4.48,93300.0
463406,4.13,76300.0
463723,5.16,7.3
464071,4.04,31.0
464368,2.9,5800.0
464369,3.61,8700.0
464370,4.34,6800.0
464562,5.5,3000.0
465477,6.24,12000.0
465819,5.08,1000.0
466395,7.45,800.0
466517,3.8,20500.0
466797,2.3,54.28
466955,3.09,39.35
468445,6.89,5000.0
468524,6.9,700.0
468528,5.63,79.43
469262,4.32,2000.0
469307,5.07,630.0
471351,6.18,479.0
471504,6.21,902.0
471509,5.61,756.0
471909,5.64,281.0
472248,5.7,960.0
472399,4.53,29.0
472472,5.69,305.0
473166,5.45,260.0
473307,5.65,2700.0
473335,4.35,7300.0
473399,4.31,20600.0
473400,4.24,6500.0
473401,4.23,4100.0
473743,7.78,0.46
473897,7.68,0.04
473899,7.52,4.8
473900,7.49,0.21
473901,7.62,0.5
473902,7.63,4.8
473903,7.59,6.0
473904,7.86,0.03
473905,7.68,4.6
474425,1.98,0.3
474426,2.58,3500.0
474427,4.95,7000.0
474428,4.61,100000.0
474429,3.63,1400.0
474492,5.23,1100.0
474494,4.48,180.0
474495,2.73,6800.0
474557,4.35,2.5
474558,4.45,17.5
474559,4.33,9200.0
476540,6.59,9300.0
476542,6.67,12000.0
476543,6.58,36100.0
476626,5.22,190.0
476772,4.41,260.0
477109,4.9,33.2
477110,5.14,35.1
477111,4.76,85.2
477112,4.87,95.2
477113,5.04,550.7
477187,4.95,27.2
477401,4.92,277.3
477808,5.11,1170.0
477931,6.85,12.055
477932,6.95,12.92
477934,7.2,13.43
477937,6.96,8.78
478008,6.82,11.81
478288,7.34,5.96
478289,7.36,22.42
478290,7.37,289.52
478291,7.43,20.34
478668,4.0,990.0
478884,5.86,4190.0
478885,6.23,2080.0
478886,6.28,280.0
478887,5.85,2370.0
478957,5.96,830.0
478958,5.98,620.0
478959,5.84,1740.0
478960,6.04,600.0
479945,5.84,350.0
479946,6.21,540.0
480001,6.02,900.0
480002,4.59,610.0
480003,5.07,650.0
480004,5.15,550.0
480005,6.19,106.0
480006,5.95,2580.0
480007,6.25,820.0
480008,6.24,380.0
480069,5.67,700.0
481368,5.84,19450.0
481389,4.6,3250.0
481471,5.01,59000.0
481485,5.22,52000.0
481486,7.03,6700.0
481488,6.6,6000.0
481632,7.86,55000.0
482937,4.73,25436.0
483686,4.7,3500.0
484019,7.57,4790.0
484443,1.44,68000.0
485021,5.42,21100.0
485118,4.46,26900.0
485119,4.39,17600.0
485120,3.82,13000.0
485231,5.05,58000.0
485233,5.01,56000.0
485346,6.06,23000.0
485366,6.11,8200.0
485538,4.48,3640.0
